date,geo_score,geo_score_raw,nb_articles_scored
2022-10-24,-0.07721524284817755,-0.32029832170186295,7.0
2022-10-25,0.006611760155615968,0.39494338453462896,9.0
2022-10-26,-0.11930263223717913,-0.4325529595443033,6.0
2022-10-27,-0.08140856253360086,-0.20661611259112816,7.0
2022-10-28,-0.18333193202017625,0.08917327607490279,10.0
2022-10-31,-0.031210230765586832,0.023812144219465002,9.0
2022-11-01,0.11915328603095073,0.2444744377984845,7.0
2022-11-02,0.09644984698149645,0.021062958926539956,7.0
2022-11-03,-0.05493734563325423,-0.430349433624787,9.0
2022-11-04,-0.1090539748004999,0.0821245502967475,6.0
2022-11-07,-0.21975766707954278,-0.3110481179105886,14.0
2022-11-08,-0.08234908986621645,-0.018123701984808078,8.0
2022-11-09,-0.14588393380026152,-0.10847998150538773,14.0
2022-11-10,-0.024966773148794242,0.05170336404381321,16.0
2022-11-11,0.017387487779480074,0.1089390808000149,6.0
2022-11-14,0.01608083224580741,-0.11239994810640572,8.0
2022-11-15,0.06263379500082389,0.19136225230886264,10.0
2022-11-16,0.04065755000620494,0.043010345816158056,7.0
2022-11-17,0.056718857400342625,-0.06421602592399268,6.0
2022-11-18,0.036777627129890335,0.13153856149750578,4.0
2022-11-21,-0.048230252072920025,-0.21201329179227302,12.0
2022-11-22,0.028207365168607796,0.16509682580059076,11.0
2022-11-23,-0.035020348381565286,-0.05814457915301347,10.0
2022-11-25,0.030116229144811865,-0.016603559213141557,5.0
2022-11-28,-0.006535594219629001,0.055141355707268164,11.0
2022-11-29,-0.07563608497871181,-0.2654460514302619,14.0
2022-11-30,-0.15483791579671174,-0.25420905166714136,14.0
2022-12-01,-0.21327867601096365,-0.12018092493548756,15.0
2022-12-02,-0.3569300244277149,-0.6964000966805154,6.0
2022-12-05,-0.31693233647619784,-0.13421598781259045,9.0
2022-12-06,-0.4365729077788001,-0.4791026388432942,9.0
2022-12-07,-0.3458529712755576,-0.424240287170788,7.0
2022-12-08,-0.38054103627275987,-0.23828018280419727,7.0
2022-12-09,-0.19929650189465664,0.06463096429101543,10.0
2022-12-12,0.003625916405768611,0.18452696773048777,13.0
2022-12-13,0.05313562805760876,-0.08975104784867681,19.0
2022-12-14,0.028736094436724313,-0.00856763657163792,9.0
2022-12-15,-0.13069630559016973,-0.2937702323501944,11.0
2022-12-16,-0.299288160592859,-0.5955266128567446,9.0
2022-12-19,-0.4230261644399387,-0.37978164811287707,14.0
2022-12-20,-0.2824557334171024,0.12794106071831457,11.0
2022-12-21,-0.10761263946254618,-0.07099733099307604,11.0
2022-12-22,-0.05284816726713167,-0.21548823152663354,10.0
2022-12-23,-0.2817049394229285,-0.558629255749076,9.0
2022-12-27,-0.37632357877065964,-0.3548532490362694,15.0
2022-12-28,-0.3504027108422269,-0.1377256277413352,17.0
2022-12-29,-0.11362895397399718,0.1516920148556131,12.0
2022-12-30,-0.17258514625932309,-0.5317218258922471,19.0
2023-01-03,-0.15691461902881262,-0.09071404604980382,19.0
2023-01-04,-0.27118186601511657,-0.19110972610329877,16.0
2023-01-05,-0.06126825149332595,0.09801901767312475,11.0
2023-01-06,0.008998457041628452,0.12008607955505937,19.0
2023-01-09,-0.09803296717809368,-0.5122039987624651,20.0
2023-01-10,-0.10015715776985713,0.09164644589783434,18.0
2023-01-11,-0.15307077798244453,-0.03865478108270277,11.0
2023-01-12,-0.018170675522277052,-0.10750369138196272,8.0
2023-01-13,-0.030339609385017802,0.055139644309612094,14.0
2023-01-17,-0.05906250957449068,-0.1248234816511214,15.0
2023-01-18,-0.25623355996532476,-0.699016842554465,6.0
2023-01-19,-0.3910275590339931,-0.34924235289639316,11.0
2023-01-20,-0.3539000402405488,-0.01344092527078827,13.0
2023-01-23,-0.13732178962872812,-0.04928209071900292,21.0
2023-01-24,-0.10376134635015184,-0.24856102306066438,25.0
2023-01-25,-0.19226270636412587,-0.2789450053127102,15.0
2023-01-26,-0.07074379103380087,0.315274655271972,16.0
2023-01-27,0.06547042069984159,0.160081612140263,16.0
2023-01-30,0.09771577462876452,-0.18220894352594147,13.0
2023-01-31,-0.003086718306739822,0.01286717646545905,16.0
2023-02-01,-0.0003388727817804453,0.16832514871514115,21.0
2023-02-02,0.15397889801933187,0.2807443688773955,17.0
2023-02-03,0.10200407750031935,-0.14305728509157856,10.0
2023-02-06,-0.011703676508444505,-0.17279811331115041,19.0
2023-02-07,-0.13637465679611416,-0.09326857198561342,15.0
2023-02-08,-0.14966000258259424,-0.1829133224510188,14.0
2023-02-09,-0.14915148607575504,-0.1712725637906329,13.0
2023-02-10,-0.2874786504676476,-0.508250065161291,7.0
2023-02-13,-0.22212960613805444,0.013133810537760644,19.0
2023-02-14,-0.2207008777040178,-0.16698637848852305,11.0
2023-02-15,0.021836762460847852,0.21936285533330596,15.0
2023-02-16,0.03193500286295913,0.04342853174409448,22.0
2023-02-17,-0.039082199942659414,-0.3800379869053787,17.0
2023-02-21,-0.3038615629532562,-0.5749752336984844,25.0
2023-02-22,-0.3378648220945674,-0.05858124567983905,20.0
2023-02-23,-0.2169021861070848,-0.017150078942931014,13.0
2023-02-24,-0.13936298327767419,-0.3423576252102525,20.0
2023-02-27,-0.07652895040319664,0.1299208529435935,12.0
2023-02-28,-0.13232300547996276,-0.1845322441732293,14.0
2023-03-01,-0.13925821309507766,-0.3631632480555972,21.0
2023-03-02,-0.14058619643880155,0.12593690291242174,17.0
2023-03-03,-0.131750176714984,-0.1580241850017766,18.0
2023-03-06,-0.006441534547302838,0.012762678447446307,28.0
2023-03-07,-0.1327285747136987,-0.2529242175867658,24.0
2023-03-08,-0.12695619150565393,-0.14070703537764231,14.0
2023-03-09,-0.1798830581193468,-0.14601792139363226,25.0
2023-03-10,-0.2908299639612472,-0.585764935112467,17.0
2023-03-13,-0.3602909314084681,-0.3490899377193048,21.0
2023-03-14,-0.36576678657485556,-0.16244548689279492,17.0
2023-03-15,-0.30129560528944205,-0.3923513912562265,24.0
2023-03-16,-0.21786773433929105,-0.09880632486885181,14.0
2023-03-17,-0.22376041971455393,-0.1801235430185835,23.0
2023-03-20,-0.11812931660435977,-0.07545808192564399,19.0
2023-03-21,-0.012859620803446168,0.21700276253388895,15.0
2023-03-22,-0.03590352562271246,-0.24925525747638233,23.0
2023-03-23,-0.04045019525366597,-0.08909809081850453,16.0
2023-03-24,-0.010921680326495284,0.305588307315401,13.0
2023-03-27,0.1443307924000319,0.21650216070319928,12.0
2023-03-28,0.08959102331888254,-0.2533173980619526,11.0
2023-03-29,0.018157453215922773,0.09128759700652168,17.0
2023-03-30,-0.01203612056775045,0.12592143935217961,18.0
2023-03-31,-0.0002359176183250785,-0.21791678921367647,26.0
2023-04-03,-0.0764021726315139,-0.1372111680330448,28.0
2023-04-04,-0.20213580745386872,-0.2512794651148848,23.0
2023-04-05,-0.2238648199474207,-0.2831038266943323,25.0
2023-04-06,-0.2361413856132534,-0.1740408650305429,19.0
2023-04-10,-0.2705005451156846,-0.3543569436221785,20.0
2023-04-11,-0.2153386384134088,-0.11761810658750489,15.0
2023-04-12,-0.17799124702567182,-0.06199869086733198,11.0
2023-04-13,-0.11964827155529754,-0.17932801721105565,17.0
2023-04-14,-0.16187466000202644,-0.2442972719276916,20.0
2023-04-17,-0.12780073086073934,0.0402230965565293,22.0
2023-04-18,-0.0795706973309587,-0.03463791662171369,23.0
2023-04-19,-0.02898297476335719,-0.09253410422488707,26.0
2023-04-20,-0.15207580269620266,-0.32905538724200706,10.0
2023-05-01,-0.11764367322813651,0.06865847178248469,21.0
2023-05-02,-0.16473089385815018,-0.23379576611492803,16.0
2023-05-03,-0.17645657215692165,-0.3642324221383215,16.0
2023-05-04,-0.30190776096212796,-0.3076950946331342,13.0
2023-05-05,-0.275775819218714,-0.15539994088468634,18.0
2023-05-08,-0.14654744904829878,0.023452688372924243,19.0
2023-05-09,-0.12876129684228946,-0.25433663801510625,18.0
2023-05-10,-0.07038624824802726,0.019725204898100257,16.0
2023-05-11,-0.15866362560287786,-0.2413794436916275,20.0
2023-05-12,-0.1535869899259342,-0.2391067309842753,24.0
2023-05-15,-0.16576706480779882,-0.016815019747493658,21.0
2023-05-16,-0.06373003216956023,0.06473165422308831,14.0
2023-05-17,0.055566709078234855,0.11878349275910995,19.0
2023-05-18,0.1111294373794341,0.14987316515610413,22.0
2023-05-19,0.07429291598882319,-0.04577790994874442,22.0
2023-05-22,0.008932089591679335,-0.07729898643232164,31.0
2023-05-23,-0.17835312178276755,-0.41198246896723656,16.0
2023-05-24,-0.22351347774079341,-0.18125897782282197,9.0
2023-05-25,-0.21317809807061358,-0.04629284742178205,16.0
2023-05-26,-0.104455822179863,-0.08581564129498498,17.0
2023-05-30,0.0064664316781485225,0.15150778375121265,26.0
2023-05-31,-0.09317737153749177,-0.3452242570687029,26.0
2023-06-01,-0.1254467818035694,-0.18262387209321798,19.0
2023-06-02,-0.15652693845623883,0.058267313793204455,27.0
2023-06-05,-0.14325561500174328,-0.30541028670521625,19.0
2023-06-06,-0.08675237279413368,-0.013114145470389233,11.0
2023-06-07,-0.25271767257166466,-0.43962858553938844,13.0
2023-06-08,-0.13042303441199626,0.0614736277737889,16.0
2023-06-09,-0.10099280757295252,0.075176535046742,16.0
2023-06-12,0.06512608848291826,0.05872810262822388,22.0
2023-06-13,0.09186202251777731,0.14168142987836602,24.0
2023-06-14,-0.04878266969635431,-0.34675754159565286,25.0
2023-06-15,-0.01764927582736478,0.15212828423519248,23.0
2023-06-16,-0.0731448000349414,-0.024805142744363864,34.0
2023-06-20,-0.060893561630947925,-0.3100038263836724,17.0
2023-06-21,-0.1435080363588183,-0.09571513994841861,25.0
2023-06-22,-0.15074865678390356,-0.04652700401961969,13.0
2023-06-23,-0.12270879313460437,-0.2258842354357748,23.0
2023-06-26,-0.18984580282620714,-0.29712616902322697,22.0
2023-06-27,-0.12356962987211027,0.15230151484267102,17.0
2023-06-28,-0.08873460401802129,-0.12137915787350788,22.0
2023-06-29,0.05223577721467432,0.12578497467485983,14.0
2023-06-30,0.1327632663085897,0.39388398212441716,20.0
2023-07-03,0.21884520779683414,0.13686666659122543,11.0
2023-07-05,0.134209408202956,-0.12812242410677457,26.0
2023-07-06,-0.04786563742873723,-0.15234115477066254,24.0
2023-07-07,-0.1676611246828137,-0.22251979517100398,23.0
2023-07-10,-0.10928277178267405,0.047012634593644395,17.0
2023-07-11,-0.07286972385346062,-0.043102010983022285,15.0
2023-07-12,0.07378391336756922,0.21744111649208553,16.0
2023-07-13,0.21252686852506816,0.4632415000661412,18.0
2023-07-14,0.15489686133449732,-0.21599203255473468,11.0
2023-07-17,0.15403417080706086,0.21485304490977605,35.0
2023-07-18,0.0680226649813799,0.20520698258909834,22.0
2023-07-19,0.09188265069121009,-0.14441207542524412,18.0
2023-07-20,-0.03938701303297318,-0.17895594626277375,27.0
2023-07-21,-0.20019621854313455,-0.2772206339413858,20.0
2023-07-24,-0.1702220036911337,-0.05448943086924151,27.0
2023-07-25,-0.13525340447085257,-0.07405014860193045,17.0
2023-07-26,-0.06518997665875752,-0.0670303505051006,21.0
2023-07-27,-0.09168332455545646,-0.13396947455933833,18.0
2023-07-28,-0.06612079628301411,0.0026374362153966067,22.0
2023-07-31,0.04924748295260636,0.27907448720176076,19.0
2023-08-01,0.06401063633077853,-0.08968001442482183,26.0
2023-08-02,-0.10785213480144921,-0.5129508771812866,22.0
2023-08-03,-0.38382522499819854,-0.5488447833884872,16.0
2023-08-04,-0.5120589090889524,-0.47438106669708324,20.0
2023-08-07,-0.373962513547579,-0.09866169055716663,25.0
2023-08-08,-0.2823684634955062,-0.27406263323226887,25.0
2023-08-09,-0.24566466343158844,-0.36426966650533,29.0
2023-08-10,-0.25272547534585826,-0.11984412629997619,16.0
2023-08-11,-0.28796211471419847,-0.3797725513372893,12.0
2023-08-14,-0.0773117525853582,0.2676814198811908,18.0
2023-08-15,-0.14420149999937917,-0.3205133685420391,19.0
2023-08-16,-0.08775500628857145,-0.21043307020486618,14.0
2023-08-17,-0.2658111509159787,-0.26648701400103086,14.0
2023-08-18,-0.2532817744192198,-0.2829252390517625,16.0
2023-08-21,-0.2152389960221651,-0.0963047350137021,28.0
2023-08-22,-0.2254484151382493,-0.29711527134928334,27.0
2023-08-23,-0.12777727371085115,0.010088185230431913,19.0
2023-08-24,-0.19426448815701539,-0.2957663783521948,26.0
2023-08-25,-0.07393022044713193,0.06388753178036703,22.0
2023-08-28,-0.02677360320880795,0.15155803694540387,21.0
2023-08-29,0.07789592717158715,0.018242212788990478,10.0
2023-08-30,0.04025959760761999,-0.049021456911534436,24.0
2023-08-31,0.029901932297603333,0.1204850410153539,17.0
2023-09-01,-0.04303530934829355,-0.20056951214870017,25.0
2023-09-05,-0.10792856678809049,-0.24370122923092524,27.0
2023-09-06,-0.2102969148702858,-0.18662000323123196,23.0
2023-09-07,-0.2910411080403888,-0.44280209165900924,20.0
2023-09-08,-0.36278828943906155,-0.4589427734269437,21.0
2023-09-11,-0.3185321916089917,-0.053851709741022345,16.0
2023-09-12,-0.25536042215904625,-0.2532867833091728,33.0
2023-09-13,-0.10897526185211433,-0.019787292506147927,22.0
2023-09-14,-0.08430847182043223,0.02014866035402397,18.0
2023-09-15,-0.040992085261110194,-0.12333762363120666,24.0
2023-09-18,-0.14112180886305592,-0.3201764633119851,14.0
2023-09-19,-0.26647479514793126,-0.3559102985006021,15.0
2023-09-20,-0.20699179772094944,0.055111368649738854,21.0
2023-09-21,-0.3179979223948279,-0.6531948373336204,13.0
2023-09-22,-0.3038609258711075,-0.3134993089294412,17.0
2023-09-25,-0.3231244418922649,-0.002679179413733236,15.0
2023-09-26,-0.32147732405099,-0.6482534838097956,5.0
2023-09-27,-0.2813462961603649,-0.19310622525756593,14.0
2023-09-28,-0.36286677906108206,-0.24724062811588468,13.0
2023-09-29,-0.22247348211996162,-0.22707359298643434,31.0
2023-10-02,-0.1332965027180112,0.07442471294828532,24.0
2023-10-03,-0.18313105394059723,-0.39674428178364274,29.0
2023-10-04,-0.14579040425308865,-0.11505164392390867,18.0
2023-10-05,-0.32171973212713595,-0.45336327067385657,12.0
2023-10-06,-0.22208915734683266,-0.09785255744273284,21.0
2023-10-09,-0.2624845913176728,-0.2362379458364291,21.0
2023-10-10,-0.15158657453177207,-0.12066922031615439,20.0
2023-10-11,-0.14680117740149906,-0.08349636605191382,24.0
2023-10-12,-0.14346636018364142,-0.2262334941828562,15.0
2023-10-13,-0.11314277757991409,-0.029698472504972366,22.0
2023-10-16,-0.0630816755281807,0.06668694010328637,33.0
2023-10-17,-0.08579098635171285,-0.2943614266534527,21.0
2023-10-18,-0.1535539965324062,-0.23298750304705237,23.0
2023-10-19,-0.2377593583318465,-0.18592914529503451,23.0
2023-10-20,-0.39069111352583513,-0.7531566922354186,28.0
2023-10-23,-0.45098107883780836,-0.413857398982972,18.0
2023-10-24,-0.49626710088121834,-0.32178721142526434,16.0
2023-10-25,-0.36560465959721694,-0.36116936838341446,14.0
2023-10-26,-0.43755272473419565,-0.6297015943939079,19.0
2023-10-27,-0.5160088918988917,-0.5571557129193525,21.0
2023-10-30,-0.4219866899678806,-0.07910276259038135,34.0
2023-10-31,-0.2984091011451155,-0.2589688279256125,20.0
2023-11-01,-0.1823494110299648,-0.20897664257390056,21.0
2023-11-02,-0.18009955982138912,-0.07235320896465432,17.0
2023-11-03,-0.0744586414051117,0.057953927323219766,13.0
2023-11-06,-0.03234358334631838,-0.08263146839752059,25.0
