Price,Adj Close,Close,High,Low,Open,Volume,Ticker,Returns,Log_Returns
Ticker,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,,,
Date,,,,,,,,,
2023-03-06,33431.44140625,33431.44140625,33572.21875,33383.46875,33425.3203125,329190000,^DJI,0.0012120839186493537,0.0012113499379740101
2023-03-07,32856.4609375,32856.4609375,33453.25,32838.2109375,33428.30859375,299400000,^DJI,-0.017198793846875726,-0.017348411073834877
2023-03-08,32798.3984375,32798.3984375,32903.44140625,32612.69921875,32872.078125,242750000,^DJI,-0.0017671562409125041,-0.0017687195034599816
2023-03-09,32254.859375,32254.859375,32990.4609375,32190.599609375,32876.828125,315860000,^DJI,-0.0165721220667453,-0.01671097588744518
2023-03-10,31909.640625,31909.640625,32422.099609375,31783.41015625,32185.140625,397790000,^DJI,-0.010702844677957901,-0.010760532102316039
2023-03-13,31819.140625,31819.140625,32240.349609375,31624.869140625,31819.9296875,429090000,^DJI,-0.0028361334765110158,-0.002840162923562458
2023-03-14,32155.400390625,32155.400390625,32306.58984375,31805.400390625,32055.2890625,391760000,^DJI,0.010567845611795246,0.010512396242833507
2023-03-15,31874.5703125,31874.5703125,31906.470703125,31429.8203125,31759.869140625,420910000,^DJI,-0.008733527641188288,-0.008771888406903936
2023-03-16,32246.55078125,32246.55078125,32281.609375,31571.4609375,31827.650390625,440940000,^DJI,0.011670132808162759,0.011602562007000966
2023-03-17,31861.98046875,31861.98046875,32217.3203125,31728.69921875,32217.3203125,712100000,^DJI,-0.011925936361653067,-0.011997620847161834
2023-03-20,32244.580078125,32244.580078125,32280.0703125,31872.330078125,31872.330078125,357210000,^DJI,0.012008029750387061,0.011936505369751133
2023-03-21,32560.599609375,32560.599609375,32593.6796875,32346.119140625,32420.7109375,363190000,^DJI,0.009800702334603839,0.009752986960958719
2023-03-22,32030.109375,32030.109375,32761.890625,32020.4609375,32570.189453125,325990000,^DJI,-0.016292397582944318,-0.016426578103479066
2023-03-23,32105.25,32105.25,32511.490234375,31864.740234375,32101.490234375,335430000,^DJI,0.002345937196787995,0.0023431897821249
2023-03-24,32237.529296875,32237.529296875,32257.240234375,31805.1796875,32038.220703125,317070000,^DJI,0.004120176509293749,0.004111711824757231
2023-03-27,32432.080078125,32432.080078125,32564.0,32276.720703125,32276.720703125,291560000,^DJI,0.006034915996768309,0.006016778825514144
2023-03-28,32394.25,32394.25,32551.009765625,32295.5,32434.849609375,248560000,^DJI,-0.0011664400813599096,-0.0011671209020674793
2023-03-29,32717.599609375,32717.599609375,32728.0390625,32539.939453125,32566.5390625,314110000,^DJI,0.009981697658535182,0.009932209558815235
2023-03-30,32859.03125,32859.03125,32905.80078125,32682.869140625,32807.4296875,283380000,^DJI,0.004322800031591356,0.004313483570683535
2023-03-31,33274.1484375,33274.1484375,33291.0,32901.9609375,32901.9609375,353740000,^DJI,0.012633275288661983,0.012554141250827962
2023-04-03,33601.1484375,33601.1484375,33632.8984375,33245.78125,33245.78125,311890000,^DJI,0.009827449096532659,0.009779473779248938
2023-04-04,33402.37890625,33402.37890625,33634.71875,33275.62109375,33594.7890625,283360000,^DJI,-0.005915557666718474,-0.005933123888228834
2023-04-05,33482.71875,33482.71875,33543.83984375,33376.26953125,33394.6015625,286660000,^DJI,0.0024052132327307962,0.002402325337126203
2023-04-06,33485.2890625,33485.2890625,33525.9609375,33325.37109375,33420.9609375,258680000,^DJI,7.67653463027429e-05,7.676239999432837e-05
2023-04-10,33586.51953125,33586.51953125,33590.23828125,33343.4296875,33425.25,232920000,^DJI,0.0030231325929739317,0.0030185721166079292
2023-04-11,33684.7890625,33684.7890625,33781.2890625,33586.75,33586.75,241430000,^DJI,0.0029258622989669636,0.0029215902947062737
2023-04-12,33646.5,33646.5,33895.4296875,33593.3203125,33764.2109375,260300000,^DJI,-0.00113668702003622,-0.001137333538699664
2023-04-13,34029.69140625,34029.69140625,34054.98828125,33605.171875,33668.96875,277230000,^DJI,0.011388744928892969,0.011324381392308099
2023-04-14,33886.46875,33886.46875,34082.94140625,33730.8515625,33981.7109375,276720000,^DJI,-0.00420875565811607,-0.0042176373996911124
2023-04-17,33987.1796875,33987.1796875,33991.23046875,33796.91015625,33930.4609375,234530000,^DJI,0.0029720103986934365,0.0029676027067664667
2023-04-18,33976.62890625,33976.62890625,34018.62109375,33791.890625,33965.16015625,253570000,^DJI,-0.0003104341503770147,-0.00031048234503231083
2023-04-19,33897.01171875,33897.01171875,33957.98046875,33814.6484375,33889.828125,251490000,^DJI,-0.0023432927298256967,-0.0023460425368095634
2023-04-20,33786.62109375,33786.62109375,33875.390625,33677.73828125,33740.6015625,307910000,^DJI,-0.003256647692602921,-0.0032619621109620644
2023-04-21,33808.9609375,33808.9609375,33858.828125,33688.5703125,33793.6015625,291080000,^DJI,0.0006612038442084245,0.0006609853452562194
2023-04-24,33875.3984375,33875.3984375,33891.1484375,33726.08984375,33805.0390625,252020000,^DJI,0.0019650855322888017,0.0019631572774247825
2023-04-25,33530.828125,33530.828125,33875.48828125,33525.390625,33828.33984375,297880000,^DJI,-0.010171697703740157,-0.010223782918553963
2023-04-26,33301.87109375,33301.87109375,33645.828125,33235.8515625,33596.33984375,321170000,^DJI,-0.006828254595933836,-0.0068516737954024244
2023-04-27,33826.16015625,33826.16015625,33859.75,33374.6484375,33381.66015625,343240000,^DJI,0.01574353167796616,0.01562088783979295
2023-04-28,34098.16015625,34098.16015625,34104.55859375,33728.3984375,33797.4296875,354310000,^DJI,0.008041113704410296,0.008008956222562225
2023-05-01,34051.69921875,34051.69921875,34257.828125,34030.140625,34116.80859375,244190000,^DJI,-0.0013625643520676078,-0.0013634934869743425
2023-05-02,33684.53125,33684.53125,34017.75,33436.66015625,34017.62109375,274460000,^DJI,-0.01078266216294499,-0.010841216358414606
2023-05-03,33414.23828125,33414.23828125,33811.83984375,33396.05078125,33726.640625,286900000,^DJI,-0.008024246107031674,-0.00805661363611891
2023-05-04,33127.73828125,33127.73828125,33354.859375,32937.5,33347.78125,305160000,^DJI,-0.008574189170152846,-0.008611159006048837
2023-05-05,33674.37890625,33674.37890625,33748.4296875,33248.55078125,33248.55078125,316350000,^DJI,0.016500994434304417,0.016366332378264264
2023-05-08,33618.69140625,33618.69140625,33747.48828125,33509.23046875,33715.1484375,225680000,^DJI,-0.0016537053335129448,-0.00165507421353561
2023-05-09,33561.80859375,33561.80859375,33656.3984375,33509.71875,33589.8515625,232940000,^DJI,-0.0016919996026205641,-0.0016934326506541297
2023-05-10,33531.328125,33531.328125,33772.08984375,33239.44921875,33707.19921875,271180000,^DJI,-0.000908189100264245,-0.0009086017538490744
2023-05-11,33309.51171875,33309.51171875,33389.87890625,33127.69921875,33383.890625,298000000,^DJI,-0.006615198939424638,-0.006637176344821179
2023-05-12,33300.62109375,33300.62109375,33406.3984375,33110.609375,33370.578125,227570000,^DJI,-0.0002669094964545815,-0.0002669451231337707
2023-05-15,33348.6015625,33348.6015625,33400.30078125,33161.9296875,33321.2109375,224020000,^DJI,0.0014408280438651389,0.0014397910471089755
2023-05-16,33012.140625,33012.140625,33290.8515625,33006.19140625,33275.37109375,246680000,^DJI,-0.010089206795356187,-0.010140447787556978
2023-05-17,33420.76953125,33420.76953125,33472.37890625,33050.41015625,33092.48046875,307130000,^DJI,0.01237814023912609,0.012302157435892878
2023-05-18,33535.91015625,33535.91015625,33579.91015625,33212.08984375,33374.55859375,333070000,^DJI,0.0034451817422198605,0.003439260699083999
2023-05-19,33426.62890625,33426.62890625,33652.8984375,33336.66015625,33582.94921875,315210000,^DJI,-0.0032586337895956774,-0.003263954699091091
2023-05-22,33286.578125,33286.578125,33512.30078125,33207.8515625,33408.5390625,268900000,^DJI,-0.004189796752846142,-0.004198598545011175
2023-05-23,33055.51171875,33055.51171875,33310.171875,33013.2890625,33190.6015625,291550000,^DJI,-0.006941729047133749,-0.006965934933728689
2023-05-24,32799.921875,32799.921875,33031.75,32752.439453125,33021.76171875,246180000,^DJI,-0.00773213998091038,-0.0077621879656181725
2023-05-25,32764.650390625,32764.650390625,32870.4296875,32586.560546875,32854.26171875,364670000,^DJI,-0.0010753526947234748,-0.0010759313012737677
2023-05-26,33093.33984375,33093.33984375,33162.05859375,32795.5,32795.5,330290000,^DJI,0.010031831538146019,0.00998184673093959
2023-05-30,33042.78125,33042.78125,33132.69921875,32893.96875,33103.6484375,322700000,^DJI,-0.0015277573671533817,-0.0015289255784203448
2023-05-31,32908.26953125,32908.26953125,32984.828125,32739.73046875,32948.7109375,689990000,^DJI,-0.004070835252404814,-0.00407914365799696
