Price,Adj Close,Close,High,Low,Open,Volume,Ticker
Ticker,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,^FCHI,
Date,,,,,,,
2022-06-16,5886.240234375,5886.240234375,6018.10009765625,5872.2001953125,6003.66015625,99480100,^FCHI
2022-06-17,5882.64990234375,5882.64990234375,5974.06005859375,5870.64013671875,5906.85986328125,181205900,^FCHI
2022-06-20,5920.08984375,5920.08984375,5920.08984375,5855.93017578125,5901.580078125,65998500,^FCHI
2022-06-21,5964.66015625,5964.66015625,6032.240234375,5943.080078125,5943.52001953125,63109500,^FCHI
2022-06-22,5916.6298828125,5916.6298828125,5938.4599609375,5834.4599609375,5879.08984375,87617200,^FCHI
2022-06-23,5883.330078125,5883.330078125,5957.1298828125,5830.8701171875,5880.2998046875,89899600,^FCHI
2022-06-24,6073.35009765625,6073.35009765625,6085.990234375,5914.669921875,5918.259765625,85414200,^FCHI
2022-06-27,6047.31005859375,6047.31005859375,6156.60009765625,6030.60986328125,6105.2001953125,66242800,^FCHI
2022-06-28,6086.02001953125,6086.02001953125,6141.93994140625,6077.9501953125,6099.14990234375,64300400,^FCHI
2022-06-29,6031.47998046875,6031.47998046875,6071.91015625,5995.75,6021.68994140625,0,^FCHI
2022-06-30,5922.85986328125,5922.85986328125,5931.5498046875,5852.2998046875,5926.740234375,115328200,^FCHI
2022-07-01,5931.06005859375,5931.06005859375,5975.830078125,5857.33984375,5875.60009765625,72811500,^FCHI
2022-07-04,5954.64990234375,5954.64990234375,6002.06982421875,5943.91015625,5983.97998046875,54436800,^FCHI
2022-07-05,5794.9599609375,5794.9599609375,5981.509765625,5786.5,5979.2001953125,104293700,^FCHI
2022-07-06,5912.3798828125,5912.3798828125,5927.5,5846.10009765625,5872.27001953125,89619400,^FCHI
2022-07-07,6006.7001953125,6006.7001953125,6024.31005859375,5967.97998046875,5985.08984375,94857900,^FCHI
2022-07-08,6033.1298828125,6033.1298828125,6053.169921875,5952.89013671875,6007.64013671875,76855400,^FCHI
2022-07-11,5996.2998046875,5996.2998046875,6004.52001953125,5909.72998046875,5923.830078125,59496400,^FCHI
2022-07-12,6044.2001953125,6044.2001953125,6053.330078125,5930.97998046875,5960.08984375,71122100,^FCHI
2022-07-13,6000.240234375,6000.240234375,6025.72998046875,5922.93994140625,6015.52978515625,70802000,^FCHI
2022-07-14,5915.41015625,5915.41015625,5997.31005859375,5874.68017578125,5979.990234375,72944000,^FCHI
2022-07-15,6036.0,6036.0,6043.7998046875,5901.3798828125,5935.27978515625,76205700,^FCHI
2022-07-18,6091.91015625,6091.91015625,6136.02001953125,6059.8701171875,6070.2099609375,59881400,^FCHI
2022-07-19,6201.22021484375,6201.22021484375,6213.8798828125,6028.7900390625,6031.60009765625,74716500,^FCHI
2022-07-20,6184.66015625,6184.66015625,6245.47021484375,6151.35986328125,6229.7900390625,76814600,^FCHI
2022-07-21,6201.10986328125,6201.10986328125,6233.97998046875,6143.06005859375,6160.3701171875,78627800,^FCHI
2022-07-22,6216.81982421875,6216.81982421875,6247.35009765625,6168.77001953125,6174.2900390625,68727100,^FCHI
2022-07-25,6237.5498046875,6237.5498046875,6260.1298828125,6177.14013671875,6198.830078125,60387200,^FCHI
2022-07-26,6211.4501953125,6211.4501953125,6243.85986328125,6194.9599609375,6225.169921875,60556300,^FCHI
2022-07-27,6257.93994140625,6257.93994140625,6267.7998046875,6199.93017578125,6206.25,69640600,^FCHI
2022-07-28,6339.2099609375,6339.2099609375,6339.2099609375,6236.56982421875,6304.1298828125,92169500,^FCHI
2022-07-29,6448.5,6448.5,6472.27001953125,6397.91015625,6413.10009765625,103116600,^FCHI
2022-08-01,6436.85986328125,6436.85986328125,6484.080078125,6434.1201171875,6447.18017578125,64439900,^FCHI
2022-08-02,6409.7998046875,6409.7998046875,6429.0498046875,6381.43017578125,6424.68017578125,66079400,^FCHI
2022-08-03,6472.06005859375,6472.06005859375,6475.5400390625,6398.990234375,6404.10009765625,78438000,^FCHI
2022-08-04,6513.39013671875,6513.39013671875,6555.7099609375,6475.0498046875,6476.72021484375,75071500,^FCHI
2022-08-05,6472.35009765625,6472.35009765625,6523.02978515625,6449.72021484375,6512.6201171875,71657900,^FCHI
2022-08-08,6524.43994140625,6524.43994140625,6564.240234375,6503.27001953125,6510.4501953125,57501500,^FCHI
2022-08-09,6490.0,6490.0,6530.35009765625,6480.06005859375,6514.52001953125,60132500,^FCHI
2022-08-10,6523.43994140625,6523.43994140625,6545.64013671875,6453.7900390625,6467.10009765625,67978700,^FCHI
2022-08-11,6544.669921875,6544.669921875,6562.31982421875,6499.6298828125,6560.2099609375,63494500,^FCHI
2022-08-12,6553.85986328125,6553.85986328125,6587.83984375,6539.75,6553.240234375,59404000,^FCHI
2022-08-15,6569.9501953125,6569.9501953125,6586.9599609375,6532.47998046875,6582.6298828125,41045400,^FCHI
2022-08-16,6592.580078125,6592.580078125,6608.830078125,6568.580078125,6580.990234375,56347800,^FCHI
2022-08-17,6528.31982421875,6528.31982421875,6608.64013671875,6517.990234375,6608.64013671875,62910000,^FCHI
2022-08-18,6557.39990234375,6557.39990234375,6576.3701171875,6519.56982421875,6530.580078125,52233900,^FCHI
2022-08-19,6495.830078125,6495.830078125,6549.1298828125,6488.0,6520.43994140625,65894600,^FCHI
